,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
32998,0.664,0.866,4,-7.4220000000000015,0,0.0442,0.00183,0.773,0.157,0.0624,137.984,4,486955,psytrance
31472,0.741,0.974,11,-5.587999999999999,0,0.0532,0.000133,0.871,0.349,0.452,147.993,4,430000,psytrance
31240,0.583,0.6559999999999999,8,-7.801,1,0.0388,0.00119,0.875,0.0667,0.237,136.998,4,467737,psytrance
31565,0.755,0.946,4,-6.437,1,0.0948,0.000772,0.7929999999999999,0.319,0.147,146.025,4,414400,psytrance
30933,0.677,0.976,5,-6.255,0,0.0501,8.149999999999999e-05,0.8059999999999999,0.284,0.181,145.001,4,450207,psytrance
31655,0.695,0.928,7,-8.065,1,0.0576,0.00112,0.79,0.112,0.407,140.002,4,288000,psytrance
31274,0.602,0.906,7,-7.247999999999998,1,0.0546,0.00431,0.794,0.112,0.0399,140.015,4,548437,psytrance
31819,0.526,0.923,7,-6.256,1,0.0437,6.35e-05,0.629,0.166,0.369,145.004,4,474867,psytrance
30518,0.59,0.935,2,-6.974,1,0.0545,2.09e-05,0.882,0.189,0.371,146.02,4,464910,psytrance
32939,0.6579999999999999,0.889,0,-5.135,1,0.057,0.000313,0.635,0.114,0.379,141.024,4,468068,psytrance
32812,0.6409999999999999,0.942,11,-6.292000000000002,0,0.0409,5.9e-05,0.846,0.925,0.0738,148.011,3,449189,psytrance
32897,0.639,0.92,9,-6.678,1,0.0588,0.000291,0.748,0.114,0.132,143.981,4,426667,psytrance
31812,0.585,0.93,1,-6.348,1,0.0458,0.00055,0.841,0.254,0.0489,137.958,4,560030,psytrance
32031,0.621,0.8340000000000001,9,-9.417,1,0.0428,0.0023,0.722,0.135,0.0821,139.996,4,465000,psytrance
31675,0.527,0.95,4,-6.7970000000000015,0,0.0464,6.829999999999999e-05,0.589,0.782,0.487,142.007,4,423160,psytrance
32945,0.642,0.89,7,-6.313,1,0.0451,0.00083,0.8390000000000001,0.146,0.0782,139.993,4,457714,psytrance
32244,0.677,0.975,5,-6.155,0,0.0568,2.39e-05,0.85,0.0973,0.406,146.006,4,470402,psytrance
31105,0.5710000000000001,0.889,7,-7.027,1,0.0342,3.75e-05,0.8059999999999999,0.0998,0.311,144.993,4,513103,psytrance
32196,0.5539999999999999,0.934,7,-6.792000000000002,1,0.0419,9.18e-05,0.659,0.102,0.0396,140.012,4,514875,psytrance
32872,0.634,0.933,11,-5.931,0,0.0419,0.0293,0.91,0.334,0.357,139.989,4,246857,psytrance
31125,0.789,0.6659999999999999,11,-8.256,0,0.0819,0.00589,0.5589999999999999,0.0898,0.036,137.019,4,441460,psytrance
33400,0.565,0.868,2,-12.259,1,0.0428,0.0104,0.6579999999999999,0.0696,0.237,144.996,4,420467,psytrance
30500,0.642,0.95,6,-6.192,0,0.0478,2.1600000000000007e-05,0.8490000000000001,0.6,0.355,141.987,4,452958,psytrance
31311,0.593,0.952,7,-6.539,1,0.046,0.000991,0.923,0.354,0.477,136.03,4,437647,psytrance
30976,0.534,0.607,2,-6.509,1,0.0518,0.022,0.428,0.107,0.0894,138.016,4,421739,psytrance
31220,0.706,0.939,7,-8.583,1,0.0524,3.2e-05,0.846,0.514,0.195,146.028,3,421130,psytrance
32765,0.5489999999999999,0.965,11,-5.142,0,0.0772,3.929999999999999e-05,0.804,0.111,0.44,154.003,4,490693,psytrance
31708,0.647,0.984,1,-6.851,1,0.0746,0.00112,0.649,0.287,0.465,145.003,4,492477,psytrance
33252,0.773,0.909,11,-7.987,1,0.102,0.000257,0.883,0.382,0.1689999999999999,129.967,4,541745,psytrance
32207,0.794,0.684,7,-12.425999999999998,1,0.0652,0.0232,0.867,0.0814,0.327,129.995,4,428477,psytrance
31785,0.713,0.7979999999999999,7,-7.459,1,0.0491,0.0207,0.847,0.171,0.182,137.983,4,495208,psytrance
30779,0.745,0.967,7,-5.7860000000000005,1,0.0898,0.000195,0.8109999999999999,0.101,0.322,148.017,4,421000,psytrance
31358,0.6920000000000001,0.976,11,-8.401,0,0.0483,0.000357,0.802,0.133,0.219,150.004,4,453378,psytrance
33316,0.359,0.947,0,-5.992000000000001,1,0.0728,0.00094,0.713,0.0963,0.219,140.026,4,375429,psytrance
31724,0.6509999999999999,0.622,11,-11.199000000000002,0,0.031,0.0194,0.00673,0.291,0.291,135.029,3,277200,psytrance
32375,0.8220000000000001,0.923,2,-3.937,1,0.113,0.00526,0.852,0.143,0.185,137.97799999999998,4,404152,psytrance
31846,0.764,0.909,4,-7.786,0,0.0569,0.0124,0.862,0.0963,0.07,138.02,4,390513,psytrance
30982,0.47,0.968,8,-8.386000000000001,1,0.0472,4.53e-05,0.8190000000000001,0.11,0.276,145.001,4,540000,psytrance
30711,0.6859999999999999,0.898,7,-6.785,1,0.0815,0.000127,0.593,0.248,0.0894,145.023,4,452586,psytrance
31771,0.701,0.943,7,-6.477,1,0.061,1.35e-05,0.747,0.105,0.384,148.013,4,424865,psytrance
31710,0.631,0.838,1,-7.157,1,0.0571,0.00127,0.726,0.0874,0.115,138.02100000000002,4,444348,psytrance
30629,0.638,0.915,7,-6.912000000000001,1,0.0515,0.00103,0.847,0.652,0.19,145.997,4,434051,psytrance
32759,0.6890000000000001,0.851,0,-6.159,1,0.0547,0.0141,0.7070000000000001,0.108,0.379,140.034,4,337714,psytrance
32405,0.6509999999999999,0.882,7,-6.129,1,0.0566,6.11e-05,0.8009999999999999,0.168,0.53,142.983,4,490070,psytrance
30706,0.58,0.944,7,-6.631,1,0.0414,9.05e-05,0.8029999999999999,0.944,0.185,145.01,4,436966,psytrance
30701,0.664,0.908,9,-7.657,0,0.0518,7.46e-05,0.8,0.405,0.335,144.987,4,491586,psytrance
32657,0.6629999999999999,0.821,7,-8.375,1,0.0458,0.0008789999999999,0.85,0.6579999999999999,0.134,145.996,4,422500,psytrance
32729,0.645,0.685,1,-8.19,0,0.0449,0.00442,0.807,0.144,0.0939,137.99200000000002,4,389565,psytrance
31719,0.575,0.957,11,-6.024,0,0.0497,0.000512,0.878,0.191,0.659,144.97299999999996,4,476690,psytrance
31643,0.677,0.976,5,-6.255,0,0.0501,8.149999999999999e-05,0.8059999999999999,0.284,0.181,145.001,4,450207,psytrance
31314,0.78,0.88,1,-5.865,1,0.0413,0.0045,0.855,0.0957,0.159,137.989,4,363692,psytrance
30557,0.654,0.988,7,-6.357,1,0.0536,3.620000000000001e-05,0.759,0.422,0.298,145.974,4,491507,psytrance
31417,0.4920000000000001,0.948,6,-5.465,0,0.0421,0.000232,0.71,0.222,0.124,143.994,4,417132,psytrance
31201,0.505,0.867,7,-7.762,1,0.038,5.17e-05,0.83,0.862,0.325,155.066,4,421161,psytrance
32706,0.728,0.6859999999999999,2,-8.798,0,0.0801,0.0498,0.655,0.179,0.291,140.01,4,413379,psytrance
30962,0.667,0.828,0,-6.843999999999999,1,0.0408,0.000131,0.5870000000000001,0.385,0.0719,136.024,4,518824,psytrance
31645,0.532,0.899,1,-9.303,1,0.0465,0.000308,0.885,0.043,0.224,141.97299999999996,4,506483,psytrance
30809,0.619,0.931,2,-4.397,1,0.13,0.00121,0.795,0.177,0.159,150.089,4,208000,psytrance
32727,0.405,0.838,0,-6.95,1,0.0649,0.000461,0.8009999999999999,0.562,0.15,138.012,4,435000,psytrance
32892,0.464,0.855,9,-8.527000000000001,0,0.0358,0.0301,0.918,0.133,0.157,134.958,4,384444,psytrance
31150,0.614,0.967,1,-4.394,1,0.0373,1.88e-05,0.777,0.291,0.268,147.026,4,463673,psytrance
30753,0.55,0.976,7,-5.615,1,0.0566,0.00024,0.7959999999999999,0.12,0.0377,144.012,4,460000,psytrance
33155,0.669,0.755,7,-7.846,1,0.0813,0.00023,0.871,0.0976,0.0377,134.997,4,554667,psytrance
31960,0.6679999999999999,0.867,1,-6.188,1,0.107,0.000996,0.121,0.189,0.0478,140.012,4,361714,psytrance
31727,0.5720000000000001,0.979,6,-4.6560000000000015,0,0.0532,1.35e-05,0.81,0.429,0.192,144.00799999999995,4,510000,psytrance
33038,0.6809999999999999,0.978,8,-4.7780000000000005,1,0.049,0.000153,0.767,0.478,0.191,141.987,4,480000,psytrance
30506,0.648,0.802,7,-9.552,1,0.035,0.00189,0.691,0.124,0.313,136.006,4,430544,psytrance
31882,0.59,0.853,7,-9.763,1,0.0373,9.16e-05,0.871,0.31,0.263,137.991,4,473044,psytrance
32728,0.602,0.943,8,-5.859,1,0.0472,2.03e-05,0.8109999999999999,0.45,0.561,152.02200000000005,4,435790,psytrance
32045,0.449,0.969,7,-5.471,1,0.048,5.13e-05,0.894,0.32,0.418,145.999,4,437260,psytrance
31132,0.638,0.989,2,-6.095,1,0.0554,0.000154,0.825,0.306,0.468,150.002,4,419200,psytrance
36007,0.626,0.989,1,-0.217,1,0.0945,0.00084,0.00941,0.28,0.349,149.97299999999996,4,222400,trap
34143,0.654,0.912,11,-3.175,1,0.345,0.112,0.0,0.148,0.226,150.138,4,176342,trap
34904,0.675,0.762,6,-4.282,1,0.0287,0.00307,0.0,0.409,0.406,145.006,4,191253,trap
34933,0.629,0.8690000000000001,1,-2.006,1,0.0515,0.00173,4.1e-05,0.128,0.0795,144.986,4,198621,trap
34881,0.649,0.942,8,-3.749,1,0.121,0.0317,0.245,0.458,0.218,145.083,5,208774,trap
34515,0.5870000000000001,0.8190000000000001,8,-4.772,1,0.047,0.000859,0.8340000000000001,0.266,0.322,149.938,4,256000,trap
34406,0.76,0.875,8,-1.959,0,0.103,0.021,7.4e-05,0.0678,0.32,144.878,4,206901,trap
34348,0.627,0.957,10,-2.023,0,0.105,0.000442,0.645,0.369,0.568,149.99,4,276808,trap
34026,0.579,0.987,1,-4.165,1,0.0802,0.000549,0.8109999999999999,0.146,0.333,140.03,4,261550,trap
36141,0.612,0.973,1,-0.764,0,0.1689999999999999,0.000749,0.138,0.517,0.442,150.004,4,203546,trap
34417,0.7759999999999999,0.984,11,-2.466,0,0.22,0.115,0.0031,0.086,0.221,145.009,4,244966,trap
35698,0.588,0.97,7,-2.226,0,0.183,0.0307,1.3e-05,0.449,0.351,160.012,4,186750,trap
36006,0.525,0.934,3,-1.6840000000000002,0,0.313,0.00201,0.000567,0.8859999999999999,0.15,150.556,4,217600,trap
35227,0.7240000000000001,0.765,1,-3.157,1,0.195,0.0111,0.000586,0.586,0.326,149.946,4,238400,trap
36180,0.659,0.941,1,-2.388,0,0.0434,0.000387,0.0,0.415,0.861,140.018,4,212571,trap
34718,0.545,0.921,1,-3.881,1,0.126,0.000217,0.0277,0.1639999999999999,0.146,149.998,4,248000,trap
34380,0.52,0.989,1,1.279,1,0.3720000000000001,0.0045,0.0614,0.247,0.191,144.826,4,206897,trap
35275,0.634,0.856,2,-2.445,1,0.0447,0.00872,0.7340000000000001,0.139,0.43,150.00799999999995,4,160000,trap
33770,0.263,0.8009999999999999,2,-3.485,0,0.0631,5.31e-05,8.690000000000001e-05,0.251,0.277,150.485,4,236705,trap
33479,0.5820000000000001,0.997,8,-0.997,1,0.36,0.0435,4.31e-05,0.494,0.346,149.952,4,196800,trap
33610,0.333,0.97,7,-3.267,0,0.0524,0.000377,0.652,0.201,0.0535,139.933,4,253642,trap
35134,0.5760000000000001,0.952,1,-3.568,1,0.0949,0.000125,0.0063,0.623,0.3229999999999999,150.059,4,230400,trap
35289,0.502,0.981,1,-1.569,1,0.0613,0.00169,0.5,0.154,0.213,150.018,4,256500,trap
33809,0.6409999999999999,0.8370000000000001,11,-2.947,1,0.182,0.0277,0.0,0.152,0.82,150.047,4,195028,trap
33667,0.528,0.945,7,-3.386,0,0.0928,0.0034,0.505,0.115,0.308,139.987,4,243853,trap
33509,0.324,0.888,5,-4.62,1,0.171,6.890000000000001e-05,0.715,0.357,0.109,150.96200000000005,4,172992,trap
34374,0.7240000000000001,0.8759999999999999,4,-5.791,1,0.365,0.000299,0.872,0.618,0.348,150.08700000000005,4,196865,trap
33855,0.76,0.845,4,-4.364,1,0.232,0.00211,0.0337,0.224,0.333,149.968,4,223840,trap
35599,0.516,0.964,11,-1.656,1,0.0635,0.00132,0.698,0.7959999999999999,0.376,150.035,4,211200,trap
36364,0.682,0.986,6,-0.78,0,0.307,0.151,0.019,0.441,0.7909999999999999,149.942,4,256000,trap
34414,0.645,0.93,1,-2.949,0,0.375,0.00271,0.000442,0.19,0.499,149.65200000000004,4,182400,trap
35368,0.473,0.887,1,-3.791,1,0.052,0.000298,0.575,0.0975,0.0373,150.11,4,214400,trap
33943,0.64,0.972,1,0.038,1,0.23,0.0608,0.000298,0.0965,0.69,149.987,4,180874,trap
35921,0.534,0.904,1,-2.3280000000000003,1,0.253,0.0143,0.00187,0.0706,0.283,150.006,4,256017,trap
33944,0.63,0.955,1,-2.268,1,0.102,0.00144,0.508,0.121,0.499,150.083,4,268800,trap
35044,0.621,0.933,3,-1.84,0,0.0941,0.108,0.000729,0.3670000000000001,0.47,150.106,4,224133,trap
34822,0.588,0.8690000000000001,3,-3.867,0,0.0385,0.000209,0.236,0.184,0.202,150.14,4,219813,trap
34260,0.478,0.939,1,-1.97,1,0.311,0.00946,0.0238,0.293,0.324,149.767,4,208141,trap
36107,0.619,0.721,9,-8.299,0,0.0558,0.0292,0.892,0.208,0.0397,140.114,4,228554,trap
34164,0.603,0.93,5,-3.612,0,0.064,0.000231,0.456,0.307,0.575,150.03799999999995,4,174400,trap
34923,0.81,0.96,6,-0.984,1,0.226,0.0102,0.000882,0.14,0.675,145.016,4,218483,trap
35631,0.8240000000000001,0.963,11,-1.186,0,0.11,2.53e-05,0.8390000000000001,0.446,0.226,140.00799999999998,4,260683,trap
35929,0.601,0.953,11,0.151,0,0.369,0.0245,0.000611,0.402,0.5539999999999999,150.099,4,230400,trap
36265,0.531,0.995,1,-1.528,1,0.108,4.22e-05,0.779,0.261,0.228,149.94799999999995,4,224000,trap
35195,0.59,0.975,3,-1.477,0,0.08,0.000416,0.0151,0.415,0.237,149.99,4,235200,trap
34919,0.785,0.93,1,-1.69,0,0.309,0.0161,0.00357,0.37,0.412,144.92,4,231724,trap
33826,0.4920000000000001,0.949,2,-3.003,1,0.057,0.0245,0.000178,0.669,0.155,150.064,4,231200,trap
34595,0.575,0.961,1,-1.888,0,0.176,0.00897,0.127,0.215,0.0386,149.988,4,233600,trap
35602,0.5579999999999999,0.994,8,-3.202,1,0.292,0.00703,0.1639999999999999,0.975,0.4320000000000001,149.937,4,255600,trap
35641,0.81,0.911,8,-2.924,1,0.243,0.00042,0.0158,0.0946,0.255,140.055,4,229152,trap
35808,0.731,0.994,5,0.1639999999999999,0,0.351,0.0139,1.4e-05,0.166,0.0523,150.016,4,224000,trap
34645,0.6709999999999999,0.96,8,-1.372,1,0.114,0.00418,0.123,0.202,0.108,149.94299999999996,4,230400,trap
35842,0.5710000000000001,0.923,1,-2.597,1,0.0658,0.000516,0.215,0.143,0.465,150.22,4,183985,trap
33980,0.565,0.959,1,-1.033,1,0.408,0.0005059999999999,0.00062,0.241,0.396,149.942,4,224450,trap
35394,0.6990000000000001,0.945,1,-0.942,1,0.306,0.0289,0.0,0.362,0.861,149.95,4,144000,trap
35148,0.7120000000000001,0.91,4,-1.715,0,0.298,0.0477,0.0,0.114,0.5820000000000001,149.99,4,243996,trap
36171,0.72,0.966,1,-2.574,1,0.225,0.00289,0.00042,0.644,0.155,144.95,4,218483,trap
34914,0.476,0.8590000000000001,3,-3.423,0,0.302,0.00615,5.17e-06,0.143,0.123,144.482,4,195569,trap
35305,0.56,0.916,7,-3.3280000000000003,0,0.0661,0.0362,0.000963,0.102,0.585,144.933,4,162383,trap
33468,0.407,0.95,10,-0.755,0,0.386,0.0095,0.00249,0.741,0.217,153.64,4,193617,trap
35753,0.642,0.7879999999999999,0,-2.749,1,0.101,0.0184,4.86e-05,0.113,0.448,144.861,4,237724,trap
36104,0.371,0.928,0,-4.739,0,0.0979,0.00285,0.94,0.111,0.0893,144.915,4,205241,trap
34651,0.416,0.925,9,-0.438,1,0.166,0.00299,0.0118,0.302,0.47,150.067,4,192000,trap
36185,0.529,0.856,5,-2.54,0,0.238,0.195,2.68e-05,0.205,0.4,149.995,4,188948,trap
35199,0.536,0.954,8,-2.043,1,0.0627,9.17e-05,0.939,0.897,0.219,150.088,4,190421,trap
33461,0.495,0.841,11,-3.5210000000000004,0,0.0952,0.024,0.0,0.836,0.43,150.053,4,262550,trap
36286,0.653,0.954,1,-0.096,1,0.375,0.00332,0.004,0.104,0.5920000000000001,145.132,4,206897,trap
33983,0.5820000000000001,0.961,2,-3.545,1,0.273,0.000648,0.789,0.283,0.426,160.063,4,228852,trap
34395,0.7879999999999999,0.851,11,-1.845,0,0.213,0.00287,0.348,0.132,0.378,150.108,4,186646,trap
34797,0.565,0.924,1,-2.8510000000000004,1,0.403,0.00742,0.252,0.258,0.316,150.322,4,157200,trap
33738,0.418,0.8440000000000001,9,-2.982,0,0.332,0.0479,0.27,0.307,0.0616,150.011,4,304000,trap
33848,0.494,0.917,1,-3.878,1,0.339,0.00185,0.0101,0.613,0.556,140.077,4,214286,trap
36330,0.767,0.946,6,-5.239,0,0.338,0.0809,0.0785,0.107,0.226,140.056,4,304914,trap
34676,0.67,0.943,1,-1.237,1,0.253,0.0213,0.00163,0.211,0.335,140.095,4,240000,trap
33560,0.562,0.94,5,-3.915,0,0.172,0.00219,0.104,0.1689999999999999,0.172,150.058,4,236963,trap
33518,0.57,0.963,0,-2.043,1,0.132,2.04e-05,0.478,0.444,0.384,149.891,4,192000,trap
33416,0.603,0.992,2,-0.963,1,0.0836,0.0304,0.0276,0.325,0.44,149.955,4,246400,trap
36148,0.855,0.8240000000000001,1,-2.597,1,0.047,0.000698,0.0853,0.506,0.057,139.97,4,233156,trap
34828,0.473,0.951,6,-5.466,0,0.089,0.000431,0.0902,0.769,0.0777,139.977,4,199169,trap
36246,0.386,0.84,9,0.721,0,0.077,0.0156,0.00263,0.264,0.151,149.914,4,283237,trap
35829,0.502,0.963,11,-1.014,0,0.2,0.0062,0.000793,0.257,0.41,150.006,4,269200,trap
36319,0.6579999999999999,0.821,11,-4.275,0,0.0548,0.0387,0.4970000000000001,0.212,0.404,149.91299999999995,4,224000,trap
34015,0.424,0.904,2,-2.94,1,0.0627,1.6e-05,0.0336,0.153,0.142,145.035,4,223453,trap
33922,0.795,0.938,10,-1.725,0,0.0956,0.000188,0.00196,0.1669999999999999,0.258,149.988,4,243200,trap
34530,0.595,0.843,4,-2.221,0,0.0989,0.0366,1.39e-05,0.0869,0.147,150.116,4,268800,trap
34772,0.491,0.968,11,-1.587,0,0.529,0.0679,2.87e-06,0.209,0.19,155.091,4,306587,trap
34589,0.475,0.773,1,-5.093,1,0.0484,0.00192,1.26e-05,0.443,0.217,150.09,4,208063,trap
35714,0.84,0.83,7,-0.8690000000000001,0,0.332,0.00214,0.2,0.358,0.605,145.084,4,200276,trap
34394,0.446,0.975,2,-2.329,0,0.163,0.00719,0.289,0.214,0.178,139.93,4,322286,trap
35428,0.787,0.974,1,-0.376,1,0.0785,0.00241,0.7090000000000001,0.231,0.5479999999999999,150.031,4,155204,trap
34934,0.7240000000000001,0.966,1,-2.934,1,0.249,0.0112,0.1639999999999999,0.369,0.51,155.002,4,210968,trap
35639,0.332,0.73,5,-5.404,1,0.0773,0.000148,0.3720000000000001,0.404,0.0898,152.632,4,169031,trap
35458,0.7190000000000001,0.8029999999999999,3,-1.893,1,0.0566,0.108,0.596,0.29,0.0732,139.995,4,202286,trap
35503,0.48,0.921,1,-1.95,1,0.214,0.00672,0.0,0.235,0.227,148.71,4,145548,trap
34623,0.71,0.97,11,-2.958,0,0.0601,0.00731,0.0147,0.0841,0.496,149.997,4,219887,trap
35515,0.61,0.938,2,-2.482,1,0.133,0.0262,0.00177,0.356,0.19,145.0,4,211862,trap
33879,0.5820000000000001,0.828,4,-1.69,1,0.205,0.0266,0.0521,0.0819999999999999,0.127,155.06,4,253935,trap
36234,0.648,0.976,4,-1.208,0,0.209,0.00673,0.00161,0.084,0.328,149.798,4,204800,trap
36360,0.629,0.971,0,-4.191,1,0.14,0.00225,0.0203,0.131,0.363,140.035,4,185143,trap
36370,0.679,0.841,1,-4.091,1,0.0556,0.00305,0.6920000000000001,0.188,0.264,139.993,4,309576,trap
38798,0.506,0.919,10,-3.379,0,0.0699,0.0114,0.68,0.417,0.374,173.953,4,291810,dnb
37197,0.5329999999999999,0.863,2,-5.517,1,0.0781,0.00145,0.501,0.0639,0.1639999999999999,173.97400000000005,4,314483,dnb
38297,0.662,0.938,0,-1.329,1,0.172,0.00251,0.00122,0.0643,0.262,175.095,4,196114,dnb
36735,0.383,0.984,7,-2.355,0,0.0832,0.00111,7.59e-05,0.257,0.147,175.05200000000005,4,353861,dnb
38426,0.583,0.617,7,-4.847,1,0.0741,0.00579,0.385,0.0569,0.125,169.998,4,346513,dnb
37634,0.505,0.902,6,-3.4410000000000003,0,0.0429,0.000266,0.895,0.256,0.113,175.018,4,293314,dnb
36863,0.6579999999999999,0.733,6,-8.628,1,0.0573,0.0182,0.879,0.0863,0.123,175.016,4,332566,dnb
36595,0.6409999999999999,0.484,5,-10.932,0,0.052,0.0223,0.7,0.232,0.102,169.94,4,315706,dnb
37082,0.507,0.861,4,-4.579,0,0.0362,4.74e-05,0.713,0.102,0.149,173.99900000000005,4,300014,dnb
36842,0.426,0.924,6,-2.732,1,0.0438,0.0107,3.96e-06,0.101,0.473,173.03799999999995,4,242688,dnb
36866,0.6920000000000001,0.939,5,0.672,0,0.289,0.0213,0.0122,0.116,0.151,174.03,4,333793,dnb
37752,0.472,0.904,1,-4.587,1,0.0391,0.000138,0.941,0.0753,0.415,174.00599999999997,4,274261,dnb
36649,0.455,0.858,0,-5.205,0,0.0451,0.0721,0.742,0.105,0.126,173.983,4,355686,dnb
37940,0.4920000000000001,0.913,5,-5.266,1,0.09,0.00192,0.848,0.773,0.485,174.082,4,200345,dnb
36496,0.598,0.994,7,-1.4680000000000002,1,0.132,0.00256,0.894,0.0907,0.447,169.998,4,325504,dnb
38844,0.55,0.979,5,-2.1790000000000003,0,0.0646,0.0585,0.574,0.0915,0.5,173.984,4,281379,dnb
37712,0.4920000000000001,0.8740000000000001,11,-2.887,0,0.0363,0.000559,0.85,0.106,0.376,175.051,4,270514,dnb
38809,0.588,0.7020000000000001,5,-4.583,0,0.0528,0.0671,0.725,0.0767,0.182,174.024,4,242759,dnb
38201,0.522,0.8590000000000001,0,-3.504,1,0.0355,0.000274,0.488,0.0784,0.104,174.021,4,308990,dnb
36547,0.396,0.7020000000000001,1,-6.085,1,0.041,0.19,0.828,0.108,0.18,173.952,4,244149,dnb
38530,0.315,0.988,9,-1.787,0,0.0441,6.720000000000001e-05,0.857,0.0979,0.213,174.028,4,268658,dnb
38228,0.522,0.8590000000000001,10,-2.966,0,0.0608,0.00159,7.15e-05,0.608,0.438,174.94299999999996,4,178286,dnb
37941,0.627,0.8740000000000001,8,-3.5810000000000004,1,0.0599,0.00181,0.899,0.5329999999999999,0.7,175.011,4,379634,dnb
38277,0.517,0.983,1,-2.3680000000000003,1,0.0832,0.000188,0.918,0.363,0.21,174.055,4,296552,dnb
39336,0.475,0.911,1,-4.829,0,0.0405,0.00127,0.0426,0.067,0.412,174.002,4,245337,dnb
37491,0.489,0.938,11,-1.68,1,0.112,0.00508,0.0107,0.297,0.462,175.135,4,234926,dnb
37139,0.358,0.943,7,-3.585,1,0.1639999999999999,9.45e-05,0.31,0.34,0.446,172.109,4,316763,dnb
36466,0.5710000000000001,0.95,8,-2.378,0,0.173,0.023,0.0196,0.233,0.365,175.06799999999996,4,294857,dnb
38842,0.429,0.746,5,-5.843999999999999,0,0.0478,0.0469,0.0076799999999999,0.106,0.488,174.002,4,245717,dnb
37215,0.652,0.979,0,-0.496,1,0.39,0.00628,0.249,0.397,0.349,172.009,4,273488,dnb
37820,0.505,0.909,10,-4.268,0,0.0397,0.000612,0.831,0.232,0.0391,174.019,4,308437,dnb
38773,0.478,0.862,7,-3.156,0,0.0588,0.017,2.62e-06,0.501,0.45,174.021,4,223448,dnb
37421,0.252,0.99,11,-3.706,0,0.285,8.329999999999999e-05,0.899,0.6459999999999999,0.151,169.97299999999996,4,303507,dnb
37580,0.452,0.93,10,-2.9360000000000004,0,0.0769,0.0825,0.000123,0.249,0.304,174.143,4,217254,dnb
38582,0.631,0.873,8,-2.487,1,0.0958,0.00342,0.000183,0.463,0.5429999999999999,172.12599999999995,4,202326,dnb
36757,0.557,0.825,11,-4.949,0,0.0404,0.00622,0.916,0.0898,0.261,172.009,4,368209,dnb
37637,0.514,0.986,11,-2.134,1,0.204,0.00358,0.00398,0.112,0.708,174.97099999999998,4,277000,dnb
37878,0.507,0.961,10,-4.042,0,0.0457,0.223,0.848,0.0781,0.176,175.012,4,314399,dnb
37767,0.522,0.934,4,-5.143,1,0.0462,0.0362,0.784,0.606,0.331,174.05700000000004,4,250070,dnb
38428,0.532,0.691,6,-3.41,1,0.0342,0.00609,0.00286,0.0948,0.0362,174.018,4,209655,dnb
38963,0.403,0.9,1,-6.787999999999999,0,0.038,0.00183,0.0301,0.0904,0.337,171.979,4,251163,dnb
38581,0.459,0.8029999999999999,7,-8.369,0,0.0438,0.00166,0.522,0.471,0.481,174.991,4,454253,dnb
39102,0.6459999999999999,0.73,10,-3.469,0,0.0427,0.0534,2.92e-05,0.0848,0.142,173.96599999999995,4,240000,dnb
38208,0.649,0.946,1,-4.188,1,0.216,0.000449,0.855,0.336,0.118,172.042,4,323721,dnb
38094,0.5,0.81,2,-7.21,0,0.0464,0.00365,0.00155,0.0948,0.224,173.92,4,253793,dnb
37186,0.618,0.8240000000000001,9,-4.585,0,0.0549,0.00268,0.877,0.0529,0.0598,173.96400000000003,4,298131,dnb
37598,0.498,0.979,3,-4.052,0,0.0885,0.000525,0.752,0.321,0.238,174.06799999999996,4,331578,dnb
37960,0.521,0.8740000000000001,2,-4.484,1,0.0493,0.00152,0.878,0.0496,0.18,174.99400000000003,4,341829,dnb
36659,0.478,0.861,10,-2.798,0,0.392,0.0649,1.09e-05,0.28,0.0849,174.138,4,251243,dnb
38174,0.52,0.975,10,-1.733,0,0.0548,0.00193,0.0543,0.348,0.378,174.007,4,317244,dnb
37860,0.522,0.8590000000000001,10,-2.966,0,0.0608,0.00159,7.15e-05,0.608,0.438,174.94299999999996,4,178286,dnb
37201,0.544,0.893,11,-7.016,1,0.119,0.00222,0.804,0.049,0.152,174.00099999999995,4,340149,dnb
38407,0.639,0.967,9,0.478,1,0.306,0.0183,0.000275,0.338,0.429,173.778,4,240330,dnb
38895,0.6609999999999999,0.871,8,-1.609,0,0.264,0.00279,0.8590000000000001,0.123,0.157,172.019,4,284651,dnb
38790,0.4970000000000001,0.866,6,-3.122,0,0.0326,0.00358,0.465,0.106,0.0742,173.972,4,308298,dnb
37413,0.575,0.965,10,-1.524,0,0.329,0.0181,2.34e-05,0.374,0.454,173.995,4,292414,dnb
36455,0.507,0.961,10,-4.042,0,0.0457,0.223,0.848,0.0781,0.176,175.012,4,314399,dnb
37849,0.523,0.948,7,-2.192,1,0.0597,0.000275,0.8140000000000001,0.105,0.434,171.97400000000005,4,257640,dnb
36971,0.433,0.952,6,-3.233,0,0.0528,0.00416,0.000995,0.0351,0.409,175.899,4,223821,dnb
37483,0.403,0.957,5,-1.318,0,0.0627,0.0343,0.145,0.0988,0.078,173.96900000000005,4,306207,dnb
37939,0.541,0.913,8,-5.631,1,0.119,0.000157,0.812,0.112,0.0388,173.976,4,309166,dnb
37372,0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,4,197486,dnb
36448,0.451,0.965,6,-1.196,1,0.225,0.00145,0.00374,0.335,0.645,173.90599999999995,4,280278,dnb
